1 10 6515 1 1 1 1 0 1 0 1 1 1 
2 10 7842 1 1 1 0 1 1 1 0 1 1 
3 10 9119 0 1 0 1 1 1 1 1 1 1 
4 10 8050 1 0 1 0 1 1 0 1 1 1 
5 10 7726 1 0 1 1 0 1 0 1 1 1 
6 10 9269 1 1 1 0 1 1 1 0 0 1 
7 10 9119 0 1 1 0 1 1 1 1 1 1 
8 10 9394 1 1 1 0 1 1 1 0 1 0 
9 10 9776 1 1 1 1 1 0 1 1 0 0 
10 10 7501 1 1 1 1 1 0 1 0 1 1 
11 10 10069 1 1 0 1 0 1 0 0 1 1 
12 10 9567 1 0 1 1 1 1 1 0 0 1 
13 10 7461 1 1 1 1 0 1 1 0 1 1 
14 10 9128 1 0 1 0 0 1 1 1 1 1 
15 10 8953 0 0 1 1 1 0 1 1 1 1 
16 10 10810 1 0 0 1 1 1 1 0 1 1 
17 10 9464 1 0 1 0 1 1 1 1 0 1 
18 10 9952 1 1 0 1 1 1 0 0 1 1 
19 10 8495 1 1 0 1 1 0 1 1 1 0 
20 10 8770 1 1 1 1 1 1 0 1 0 0 
21 10 9542 0 1 1 1 0 1 0 1 1 1 
22 10 8302 0 1 1 1 1 1 1 0 1 0 
23 10 8879 1 0 1 0 1 1 0 1 1 1 
24 10 9894 1 0 0 1 1 1 0 1 1 1 
25 10 9352 1 0 1 1 1 0 0 1 1 1 
26 10 9607 0 1 1 1 1 0 1 0 1 1 
27 10 10466 1 1 0 0 1 0 1 1 1 0 
28 10 7881 1 0 1 1 0 1 1 0 1 1 
29 10 8537 1 0 1 1 1 0 1 1 1 1 
30 10 8735 1 1 1 0 1 1 1 1 0 0 
31 10 7292 0 1 1 1 1 0 0 1 1 1 
32 10 8207 1 0 1 1 1 1 0 0 1 1 
33 10 8373 1 0 1 1 0 1 0 1 1 1 
34 10 10350 0 1 1 1 0 1 0 1 1 1 
35 10 9058 1 1 1 1 1 1 1 0 1 0 
36 10 6607 1 1 1 1 1 0 1 1 1 0 
37 10 8876 1 0 1 1 1 0 0 1 1 1 
38 10 7591 1 1 1 1 0 1 0 0 1 1 
39 10 8900 0 0 1 1 1 0 1 1 1 1 
40 10 8204 1 1 1 1 1 0 1 1 0 1 
41 10 7689 1 1 1 1 0 1 0 1 1 1 
42 10 7866 0 1 1 1 0 1 1 1 1 1 
43 10 8754 1 1 1 1 1 1 0 1 0 0 
44 10 9088 1 1 0 1 1 1 1 1 0 1 
45 10 7900 1 1 0 1 1 1 1 0 1 0 
46 10 8476 1 1 1 1 0 0 0 1 1 1 
47 10 10141 0 1 1 1 1 1 1 1 0 0 
48 10 8048 1 0 1 0 1 0 1 1 1 1 
49 10 10749 1 1 1 0 1 1 0 1 0 1 
50 10 9609 0 1 0 1 1 1 0 1 1 1 
51 10 8264 1 0 1 0 1 1 1 1 1 1 
52 10 6396 1 1 0 1 1 1 1 0 0 1 
53 10 10433 1 1 1 0 1 0 1 0 1 1 
54 10 9217 1 1 1 1 1 0 0 0 1 1 
55 10 10307 0 1 0 1 1 1 1 1 1 0 
56 10 10624 1 1 1 1 1 1 0 1 0 0 
56 10 10624 1 1 1 0 1 1 1 1 0 0 
57 10 9654 0 1 1 1 1 1 1 0 1 0 
58 10 7907 1 1 1 1 1 0 0 0 1 1 
59 10 8195 1 1 1 1 1 0 0 1 1 1 
60 10 7136 1 0 1 0 1 1 1 1 1 0 
61 10 9051 1 1 1 1 0 1 0 1 1 0 
62 10 9673 1 1 1 1 0 1 0 1 0 1 
63 10 9274 0 1 0 1 1 0 1 1 1 1 
64 10 9739 0 1 1 1 0 1 1 1 1 0 
65 10 7994 1 1 1 1 1 0 0 1 0 1 
66 10 7795 1 1 1 1 1 0 1 0 0 1 
67 10 8917 1 1 1 1 0 1 0 0 1 1 
68 10 8205 1 0 0 1 1 1 1 0 1 1 
69 10 6682 1 1 1 1 1 1 0 1 1 0 
70 10 11897 0 1 0 1 1 1 0 1 1 1 
71 10 7981 0 0 1 1 1 1 1 0 1 1 
72 10 9418 0 1 1 1 1 0 1 1 0 1 
73 10 7108 1 1 1 1 0 1 0 1 1 1 
74 10 8225 1 1 1 0 1 1 0 1 1 0 
75 10 7856 1 1 1 0 1 1 1 1 1 0 
76 10 9638 1 1 1 1 0 0 1 0 1 1 
77 10 7082 1 1 1 0 1 0 1 1 0 1 
78 10 10215 1 1 1 1 1 1 0 0 0 1 
79 10 8877 0 1 1 1 0 0 1 1 1 1 
80 10 10785 1 1 1 1 0 1 0 1 1 0 
81 10 6890 1 1 1 0 1 0 1 1 1 1 
82 10 7765 1 1 1 1 0 1 1 0 1 1 
83 10 9221 1 1 1 0 1 1 0 1 1 1 
84 10 9852 1 1 1 1 1 0 0 1 1 0 
84 10 9852 1 1 0 1 1 0 1 1 1 0 
85 10 7419 1 0 0 0 1 1 1 1 1 1 
86 10 9904 1 0 1 0 1 1 1 1 1 0 
87 10 9282 1 1 1 0 1 0 1 0 1 1 
88 10 9417 1 1 1 1 0 1 1 0 0 1 
89 10 9673 1 1 1 1 1 1 0 0 1 0 
90 10 7400 0 1 1 1 1 1 1 1 0 0 
91 10 10212 0 1 1 0 1 0 1 1 1 1 
92 10 8563 1 0 1 1 0 1 1 0 1 1 
93 10 8253 0 1 1 1 1 0 0 1 1 1 
94 10 9964 0 1 1 1 0 1 1 1 1 0 
95 10 9121 1 1 0 1 1 1 0 0 1 1 
95 10 9121 1 1 1 0 0 1 0 1 1 1 
96 10 10711 1 0 0 1 0 1 1 1 1 1 
97 10 8505 1 0 1 1 1 1 1 1 1 0 
98 10 8293 0 1 0 1 1 1 1 0 1 1 
99 10 7318 1 1 0 0 1 1 0 1 1 1 
100 10 10019 1 0 1 0 1 0 1 1 1 1 
101 10 9839 1 0 1 0 0 1 1 1 1 1 
102 10 7929 1 1 1 1 1 0 1 0 1 0 
103 10 7616 0 0 0 1 1 1 1 1 1 1 
104 10 8936 1 1 0 1 1 0 1 1 1 1 
105 10 9514 1 0 0 1 1 1 0 1 1 1 
106 10 10356 1 1 1 0 1 1 0 0 1 1 
107 10 8921 1 1 0 0 1 1 1 1 0 1 
108 10 8910 1 1 1 1 0 1 1 1 1 0 
109 10 6379 1 1 1 0 0 0 1 1 1 1 
110 10 8146 1 0 1 0 1 1 0 1 1 1 
111 10 10929 0 1 1 1 1 1 1 0 1 0 
112 10 8747 0 1 1 1 1 1 0 1 1 0 
113 10 9316 0 0 1 0 1 1 1 1 1 1 
114 10 8706 1 1 0 0 1 1 1 1 1 0 
115 10 9014 0 1 1 0 1 1 1 1 1 0 
116 10 9756 1 1 1 1 0 0 1 1 1 0 
117 10 7710 1 0 1 1 1 1 1 1 1 0 
118 10 9504 1 1 1 0 0 1 0 1 1 1 
119 10 8222 0 1 0 1 1 1 1 1 1 1 
120 10 9736 1 1 1 1 1 1 1 0 0 0 
121 10 7385 1 0 1 1 0 1 1 1 1 1 
122 10 8499 1 0 0 1 1 1 1 1 1 1 
123 10 9322 0 1 1 1 0 0 1 1 0 1 
