1 4 1519 0 1 0 1 
2 4 2621 0 0 1 1 
3 4 2169 1 1 0 1 
4 4 2709 1 1 1 0 
5 4 4026 0 0 1 1 
6 4 1078 0 1 1 1 
7 4 3214 1 0 1 0 
8 4 2493 1 1 0 1 
9 4 3301 1 0 0 1 
10 4 3041 1 1 1 0 
11 4 1961 1 0 1 0 
12 4 3018 0 0 1 1 
13 4 3968 1 1 0 1 
14 4 3363 1 1 1 0 
15 4 2361 1 1 1 0 
16 4 2838 1 1 0 0 
17 4 3705 1 1 1 0 
18 4 4795 0 0 1 1 
19 4 4313 0 1 0 1 
20 4 3527 1 0 1 1 
21 4 2294 1 1 1 0 
22 4 3095 1 0 1 1 
23 4 3536 0 1 1 0 
24 4 3781 1 0 0 1 
25 4 2276 1 0 1 0 
26 4 3813 0 1 1 0 
27 4 3154 0 1 1 1 
28 4 2928 0 1 0 1 
29 4 2041 1 1 1 0 
30 4 3875 0 1 1 0 
31 4 3360 1 0 0 1 
32 4 2514 0 1 0 1 
33 4 3348 1 1 0 1 
34 4 3748 1 0 1 0 
35 4 4108 1 0 1 0 
36 4 4043 0 1 0 1 
37 4 2900 0 1 1 0 
38 4 3034 1 1 0 1 
39 4 4187 1 0 0 1 
40 4 2669 1 0 1 1 
41 4 2888 1 1 1 0 
42 4 4286 0 1 0 1 
43 4 1541 1 1 0 1 
44 4 3820 0 1 0 1 
45 4 3674 0 1 1 1 
46 4 3094 1 0 0 1 
47 4 2648 1 1 0 1 
48 4 3268 1 0 1 0 
49 4 4569 1 0 0 1 
50 4 3381 1 1 0 0 
51 4 3281 1 0 0 1 
52 4 2323 0 1 1 1 
53 4 4646 0 1 1 0 
54 4 3989 1 0 0 1 
55 4 2527 1 0 1 0 
56 4 3901 0 0 1 1 
57 4 4095 0 1 1 1 
58 4 3836 1 0 1 0 
59 4 3794 0 1 0 1 
60 4 1695 0 1 0 1 
61 4 3113 0 0 1 1 
62 4 2787 0 0 1 1 
63 4 4055 0 1 1 0 
64 4 2476 1 1 1 0 
65 4 2942 1 0 1 1 
66 4 3812 0 1 0 1 
67 4 1720 0 1 1 1 
68 4 2540 1 0 1 1 
69 4 2613 1 1 0 1 
70 4 3163 0 1 1 0 
71 4 2991 1 1 1 0 
72 4 3453 1 0 1 0 
73 4 3617 1 0 1 1 
74 4 3965 1 1 0 1 
75 4 3928 1 0 1 0 
76 4 1989 0 0 1 1 
77 4 4716 0 1 0 1 
78 4 1981 0 1 1 1 
79 4 2219 1 1 1 0 
80 4 3552 0 1 1 1 
81 4 3292 1 0 1 0 
82 4 1832 1 1 1 0 
83 4 2262 1 0 1 1 
84 4 3028 1 1 0 1 
85 4 4056 1 0 1 1 
86 4 2950 1 0 1 1 
87 4 2877 1 1 1 0 
88 4 2759 1 1 0 1 
89 4 2635 0 1 1 0 
90 4 2348 0 1 0 0 
91 4 3721 1 0 1 0 
92 4 1165 0 1 1 1 
93 4 3683 0 1 1 1 
94 4 3602 1 1 0 1 
95 4 3263 0 1 1 1 
96 4 2657 0 1 1 1 
97 4 3256 1 0 1 1 
98 4 3171 1 1 0 1 
99 4 3424 1 0 1 1 
100 4 2453 1 0 1 1 
101 4 4144 0 1 1 0 
102 4 2936 0 1 0 1 
103 4 3764 1 1 1 0 
104 4 3304 1 1 1 0 
105 4 3096 1 1 1 0 
106 4 2953 1 1 1 0 
107 4 3804 1 0 1 1 
108 4 4003 0 0 1 1 
109 4 4424 1 1 1 0 
110 4 3063 0 1 1 0 
111 4 3552 1 1 0 0 
112 4 2208 1 1 0 1 
113 4 3104 0 1 1 1 
114 4 2626 1 0 1 0 
115 4 3053 1 1 0 1 
116 4 3665 0 1 1 1 
117 4 4587 1 0 0 1 
118 4 3262 1 1 1 0 
119 4 2349 1 1 0 0 
120 4 3507 1 1 0 0 
121 4 4332 0 1 0 1 
122 4 2916 1 1 0 0 
123 4 4240 0 1 0 1 
124 4 2308 0 1 0 0 
125 4 3916 1 1 1 0 
126 4 2038 0 1 1 1 
127 4 3435 1 0 1 1 
128 4 1950 1 0 1 1 
129 4 3591 1 0 1 1 
130 4 2583 1 1 0 1 
131 4 2537 0 1 1 1 
132 4 1757 1 0 1 1 
133 4 3081 0 0 1 1 
134 4 3618 1 0 1 1 
135 4 1984 1 1 0 1 
136 4 4501 1 0 1 0 
137 4 2994 1 0 0 1 
138 4 2986 0 1 1 1 
139 4 3738 1 0 0 1 
140 4 3223 1 1 0 1 
141 4 4468 1 0 0 1 
142 4 1658 1 1 0 1 
143 4 3434 0 1 0 1 
144 4 2599 0 0 1 1 
145 4 3935 0 1 1 1 
146 4 2364 0 1 1 0 
147 4 3874 1 1 1 0 
148 4 4260 1 1 0 1 
149 4 2471 0 0 1 1 
150 4 2024 1 1 0 1 
151 4 2674 0 1 1 1 
152 4 2541 0 1 1 0 
153 4 4425 0 1 1 0 
154 4 4316 0 1 0 1 
155 4 2574 0 1 1 1 
156 4 3693 0 1 0 1 
157 4 3271 1 0 1 1 
158 4 4456 0 0 1 1 
159 4 2162 1 1 0 1 
160 4 3351 1 0 1 1 
161 4 1915 0 1 1 1 
162 4 2684 0 0 1 1 
163 4 3259 1 1 0 1 
164 4 3128 1 1 0 1 
165 4 1718 1 1 1 0 
166 4 4114 1 1 0 1 
167 4 3687 1 0 1 1 
168 4 2804 0 0 1 1 
169 4 2143 1 1 0 0 
170 4 4110 1 0 1 1 
171 4 4690 1 0 1 0 
172 4 3039 1 0 0 1 
173 4 3175 1 1 1 0 
174 4 4167 0 0 1 1 
175 4 3512 0 1 0 1 
176 4 4009 1 0 0 1 
177 4 2820 0 1 0 1 
178 4 2402 1 1 0 1 
179 4 2348 1 0 1 1 
180 4 3301 1 1 1 0 
181 4 3934 1 0 0 1 
182 4 2696 0 1 0 1 
183 4 1829 1 1 0 1 
184 4 3052 0 1 1 1 
185 4 3728 0 1 0 1 
186 4 2783 1 1 0 1 
187 4 2332 0 1 0 0 
188 4 4124 1 0 1 1 
189 4 3510 1 1 0 1 
190 4 3040 1 0 0 1 
191 4 3700 1 0 0 1 
192 4 3850 1 0 0 1 
193 4 3339 1 0 0 1 
194 4 3625 1 0 1 1 
195 4 3318 0 1 1 1 
196 4 4067 1 0 1 0 
197 4 2523 1 0 1 0 
198 4 3354 1 1 1 0 
199 4 3355 0 1 1 1 
200 4 4440 1 1 0 0 
201 4 2974 0 1 0 1 
202 4 2924 1 1 1 0 
203 4 3356 1 0 1 1 
204 4 3941 1 0 1 0 
205 4 1759 0 0 1 1 
206 4 3375 1 1 0 1 
207 4 4201 1 0 1 1 
208 4 2735 1 1 0 1 
209 4 3696 0 1 1 0 
210 4 4723 1 0 1 1 
211 4 3713 0 1 1 0 
212 4 3170 1 1 0 1 
213 4 2329 0 1 1 0 
214 4 4182 0 1 1 0 
215 4 2650 0 1 0 1 
216 4 3427 1 1 0 1 
217 4 2988 0 0 1 1 
218 4 2907 0 0 1 1 
219 4 4423 1 0 1 1 
220 4 3522 0 1 1 1 
221 4 4157 1 0 0 1 
222 4 2549 0 0 1 1 
223 4 3699 0 1 1 1 
224 4 2678 1 0 1 1 
225 4 2850 1 1 0 0 
226 4 1925 1 0 1 1 
227 4 2401 1 1 0 0 
228 4 3941 1 0 1 0 
229 4 3577 1 0 1 1 
230 4 4145 1 1 1 0 
231 4 3930 1 0 0 1 
232 4 2810 1 0 1 0 
233 4 4298 0 1 1 0 
234 4 4086 1 1 1 0 
235 4 2218 1 1 1 0 
236 4 2989 1 0 1 1 
237 4 3768 1 0 1 1 
238 4 3660 1 0 1 1 
239 4 2082 0 1 1 0 
240 4 3066 1 1 1 0 
241 4 3467 0 0 1 1 
242 4 3150 0 1 1 0 
243 4 3651 1 0 1 0 
244 4 4091 1 1 0 1 
245 4 3168 1 1 0 0 
246 4 3414 0 1 0 1 
247 4 3982 0 1 1 1 
