6 15 4823 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
15 15 1898 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
17 15 7010 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
48 15 5814 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
58 15 2128 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
59 15 2666 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
107 15 3598 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
123 15 3567 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
151 15 1852 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
164 15 9085 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 
168 15 3372 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
183 15 6445 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
224 15 6520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
230 15 3158 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
237 15 2881 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
242 15 2462 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
262 15 4575 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
301 15 6480 0 0 1 1 0 1 0 0 1 0 0 1 0 1 0 
357 15 2504 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
358 15 6229 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 
364 15 5147 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 
371 15 5741 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 
397 15 7198 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
404 15 8490 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
446 15 5675 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 
454 15 11557 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
463 15 2703 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
467 15 5460 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
468 15 3923 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
486 15 2982 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
489 15 2200 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
535 15 4139 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
538 15 2521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
540 15 4579 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
546 15 6668 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
557 15 2736 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
576 15 5700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
581 15 7450 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 
586 15 4150 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
599 15 4434 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
635 15 8021 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
636 15 9612 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
653 15 2320 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
662 15 21144 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
685 15 4980 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
706 15 5396 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
721 15 2984 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
727 15 2886 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
731 15 2787 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
