1 15 10050 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 
2 15 13567 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 
3 15 12533 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 
4 15 13451 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 
5 15 13049 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 
6 15 15668 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 
7 15 12945 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 
8 15 14258 0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 
9 15 12322 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 
10 15 13667 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 
11 15 15228 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 
12 15 15451 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 
12 15 15451 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 
13 15 12342 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 
14 15 13968 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 
15 15 12761 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 
16 15 14890 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 
17 15 14942 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 
18 15 14762 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 
19 15 12897 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 
20 15 13270 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 
21 15 12964 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 
22 15 11948 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 
23 15 13558 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 
24 15 14210 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 
25 15 11634 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 
26 15 12226 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 
27 15 13152 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 
28 15 13100 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 
29 15 11559 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 
30 15 13196 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 
31 15 13147 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 
32 15 13052 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 
33 15 13719 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 
34 15 16230 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 
35 15 12515 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 
36 15 12223 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 
37 15 15567 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 
38 15 14342 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 
39 15 14722 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 
40 15 11905 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 
41 15 12549 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 
42 15 12378 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 
43 15 15336 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 
44 15 14422 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 
45 15 11804 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 
46 15 12938 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
47 15 12726 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 
48 15 14642 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 
49 15 13334 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 
50 15 13127 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 
51 15 11176 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 
52 15 15326 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 
53 15 11463 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 
54 15 14541 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 
55 15 15847 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 
56 15 10539 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 
57 15 13159 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 
58 15 13929 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 
58 15 13929 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 
59 15 14096 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 
60 15 13850 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 
61 15 14904 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 
62 15 12448 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 
63 15 14445 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 
64 15 12756 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 
65 15 13726 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 
66 15 16321 1 1 0 0 0 1 0 1 1 0 1 1 1 1 1 
67 15 12870 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 
68 15 11726 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 
69 15 16061 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 
70 15 12452 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 
71 15 12309 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
72 15 13655 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 
73 15 15558 0 1 1 0 1 1 1 1 1 0 1 1 1 1 0 
74 15 12611 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 
75 15 11678 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 
76 15 14926 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 
77 15 13532 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 
78 15 14282 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 
79 15 13401 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 
80 15 13904 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 
81 15 13412 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 
82 15 13482 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 
83 15 13154 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 
84 15 12220 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 
85 15 13227 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 
86 15 13015 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 
87 15 14236 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 
88 15 12907 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 
89 15 13063 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 
90 15 11883 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 
91 15 13209 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 
92 15 13364 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 
93 15 12461 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 
94 15 11855 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 
95 15 15565 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 
96 15 12915 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 
97 15 14375 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 
98 15 14032 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 
